analysis_scope,dataset_id,model_uid,compression_family,compression_profile,saliency_feature,sensitivity_metric,sample_count,identity_count,event_count,non_event_count,event_rate,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats,bootstrap_rank_strategy,association_algorithm_version,event_support_eligible,association_status,run_id,source_run_dir
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_bottom_right,reconstruction_mse,9132,1674,,,,-0.0201178893059,0.95,-0.0961922184847,0.045159792749,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_bottom_right,cosine_to_origin,9132,1674,,,,0.0201155820564,0.95,-0.0451651158922,0.0961906971921,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,left_eye_attention,angular_error_rad,9132,1674,,,,0.0013581352576,0.95,-0.0551494695003,0.0669312775727,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,left_eye_attention,reconstruction_mse,9132,1674,,,,0.0013593256816,0.95,-0.055146115726,0.0669311641572,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,left_eye_attention,cosine_to_origin,9132,1674,,,,-0.0013581352576,0.95,-0.0669312775727,0.0551494695003,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,right_eye_attention,angular_error_rad,9132,1674,,,,-0.0262243419866,0.95,-0.0799228445541,0.0310429792649,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,right_eye_attention,reconstruction_mse,9132,1674,,,,-0.02622493529,0.95,-0.0799215556215,0.0310439438404,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,right_eye_attention,cosine_to_origin,9132,1674,,,,0.0262243419866,0.95,-0.0310429792649,0.0799228445541,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,nose_attention,angular_error_rad,9132,1674,,,,-0.001113072995,0.95,-0.061957184577,0.0616457173387,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,nose_attention,reconstruction_mse,9132,1674,,,,-0.00111551482723,0.95,-0.061959141395,0.0616441342029,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,nose_attention,cosine_to_origin,9132,1674,,,,0.001113072995,0.95,-0.0616457173387,0.061957184577,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,mouth_attention,angular_error_rad,9132,1674,,,,0.0109098323841,0.95,-0.0574541614723,0.0694890484672,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,mouth_attention,reconstruction_mse,9132,1674,,,,0.0109093986768,0.95,-0.0574551755109,0.0694883909302,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,mouth_attention,cosine_to_origin,9132,1674,,,,-0.0109098323841,0.95,-0.0694890484672,0.0574541614723,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,left_cheek_attention,angular_error_rad,9132,1674,,,,-0.0229313115183,0.95,-0.10888976988,0.0572285632656,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,left_cheek_attention,reconstruction_mse,9132,1674,,,,-0.0229325421254,0.95,-0.108891921802,0.0572290705532,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,left_cheek_attention,cosine_to_origin,9132,1674,,,,0.0229313115183,0.95,-0.0572285632656,0.10888976988,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,right_cheek_attention,angular_error_rad,9131,1674,,,,0.0282194037193,0.95,-0.0362179919092,0.0880686684081,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,right_cheek_attention,reconstruction_mse,9131,1674,,,,0.0282177446061,0.95,-0.0362202951908,0.0880693071693,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,right_cheek_attention,cosine_to_origin,9131,1674,,,,-0.0282194037193,0.95,-0.0880686684081,0.0362179919092,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,jaw_attention,angular_error_rad,9132,1674,,,,-0.0170987392873,0.95,-0.0727183442418,0.0307009852265,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,jaw_attention,reconstruction_mse,9132,1674,,,,-0.0170987959239,0.95,-0.0727177985978,0.0307020414765,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,jaw_attention,cosine_to_origin,9132,1674,,,,0.0170987392873,0.95,-0.0307009852265,0.0727183442418,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,face_attention,angular_error_rad,9132,1674,,,,0.0367956058891,0.95,-0.0285625617584,0.105793032868,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,face_attention,reconstruction_mse,9132,1674,,,,0.0367955802046,0.95,-0.0285585580166,0.105793061263,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,face_attention,cosine_to_origin,9132,1674,,,,-0.0367956058891,0.95,-0.105793032868,0.0285625617584,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,outside_face_attention,angular_error_rad,9132,1674,,,,-0.0367956058891,0.95,-0.105793032868,0.0285625617584,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,outside_face_attention,reconstruction_mse,9132,1674,,,,-0.0367955802046,0.95,-0.105793061263,0.0285585580166,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,outside_face_attention,cosine_to_origin,9132,1674,,,,0.0367956058891,0.95,-0.0285625617584,0.105793032868,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,saliency_entropy,angular_error_rad,9132,1674,,,,-0.10378973909,0.95,-0.196759431123,-0.0165124310253,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,saliency_entropy,reconstruction_mse,9132,1674,,,,-0.103790590791,0.95,-0.196760420028,-0.01651584608,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,saliency_entropy,cosine_to_origin,9132,1674,,,,0.10378973909,0.95,0.0165124310253,0.196759431123,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,maximum_region_concentration,angular_error_rad,9132,1674,,,,0.0393080477478,0.95,-0.0292567732735,0.113971983166,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,maximum_region_concentration,reconstruction_mse,9132,1674,,,,0.0393117846223,0.95,-0.0292511056802,0.113974977026,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,maximum_region_concentration,cosine_to_origin,9132,1674,,,,-0.0393080477478,0.95,-0.113971983166,0.0292567732735,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,left_right_asymmetry,angular_error_rad,9132,1674,,,,0.0375248188619,0.95,-0.0300488505988,0.110089836844,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,left_right_asymmetry,reconstruction_mse,9132,1674,,,,0.037523694834,0.95,-0.030047517413,0.110086648515,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,left_right_asymmetry,cosine_to_origin,9132,1674,,,,-0.0375248188619,0.95,-0.110089836844,0.0300488505988,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,saliency_center_x,angular_error_rad,9132,1674,,,,-0.0380578901205,0.95,-0.101231996248,0.0223903446568,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,saliency_center_x,reconstruction_mse,9132,1674,,,,-0.0380593411688,0.95,-0.101233630723,0.0223873596066,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,saliency_center_x,cosine_to_origin,9132,1674,,,,0.0380578901205,0.95,-0.0223903446568,0.101231996248,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,saliency_center_y,angular_error_rad,9132,1674,,,,0.0279877003336,0.95,-0.0330878075174,0.0946000141027,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,saliency_center_y,reconstruction_mse,9132,1674,,,,0.0279881860544,0.95,-0.0330867936267,0.0945994676609,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,saliency_center_y,cosine_to_origin,9132,1674,,,,-0.0279877003336,0.95,-0.0946000141027,0.0330878075174,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,saliency_spread,angular_error_rad,9132,1674,,,,-0.102247879739,0.95,-0.168218503595,-0.0259250017435,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,saliency_spread,reconstruction_mse,9132,1674,,,,-0.102249541716,0.95,-0.168216835542,-0.0259268532148,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,saliency_spread,cosine_to_origin,9132,1674,,,,0.102247879739,0.95,0.0259250017435,0.168218503595,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_256,quadrant_top_left,angular_error_rad,9132,1674,,,,0.0195586555509,0.95,-0.0515882600041,0.0790287155809,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_256,quadrant_top_left,reconstruction_mse,9132,1674,,,,0.0195588076331,0.95,-0.0515884354705,0.0790282219728,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_256,quadrant_top_left,cosine_to_origin,9132,1674,,,,-0.0195586555509,0.95,-0.0790287155809,0.0515882600041,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_256,quadrant_top_right,angular_error_rad,9132,1674,,,,-0.035588388824,0.95,-0.0845194708626,0.0152419211886,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_256,quadrant_top_right,reconstruction_mse,9132,1674,,,,-0.0355896443797,0.95,-0.0845204160636,0.0152423157342,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_256,quadrant_top_right,cosine_to_origin,9132,1674,,,,0.035588388824,0.95,-0.0152419211886,0.0845194708626,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_256,quadrant_bottom_left,angular_error_rad,9132,1674,,,,0.0156167629275,0.95,-0.0398276795031,0.0804528000645,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_256,quadrant_bottom_left,reconstruction_mse,9132,1674,,,,0.0156172429287,0.95,-0.0398254922561,0.0804538832008,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_256,quadrant_bottom_left,cosine_to_origin,9132,1674,,,,-0.0156167629275,0.95,-0.0804528000645,0.0398276795031,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_256,quadrant_bottom_right,angular_error_rad,9132,1674,,,,-0.0168058078776,0.95,-0.079900437662,0.0511486038823,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_256,quadrant_bottom_right,reconstruction_mse,9132,1674,,,,-0.0168056632161,0.95,-0.0799006592482,0.051148010299,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_256,quadrant_bottom_right,cosine_to_origin,9132,1674,,,,0.0168058078776,0.95,-0.0511486038823,0.079900437662,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome,20260830-R001-2c810919,C:\ronbun\runs\lfw_20260830\20260830-R001-2c810919_step4_lfw_adaface-4df25b75e065b0b9ed43
