partition_seed,target_fpir,method,split,partition,route,query_count,mated_count,non_mated_count,false_accept_count,true_identification_at_rank_k_count,tpir_available,realized_fpir,tpir_at_rank_k,faithfulness_status,strong_faithfulness_pass,faithfulness_policy,fallback_policy
8972,0.1,plus_entropy,calibration,fit,saliency,117629,44245,73384,7328,,False,0.09985827973400196,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.1,plus_entropy,calibration,fit,fiqa_fallback,93,30,63,9,,False,0.14285714285714285,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.1,plus_entropy,calibration,safety,saliency,42651,17297,25354,2344,,False,0.09245089532223712,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.1,plus_entropy,calibration,safety,fiqa_fallback,35,11,24,3,,False,0.125,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.1,plus_entropy,test,test,saliency,182010,60368,121642,11978,534.0,True,0.09846927870307953,0.00884574609064405,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.1,plus_entropy,test,test,fiqa_fallback,149,55,94,13,0.0,True,0.13829787234042554,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.1,plus_both,calibration,fit,saliency,117629,44245,73384,7328,,False,0.09985827973400196,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.1,plus_both,calibration,fit,fiqa_fallback,93,30,63,9,,False,0.14285714285714285,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.1,plus_both,calibration,safety,saliency,42651,17297,25354,2332,,False,0.09197759722331782,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.1,plus_both,calibration,safety,fiqa_fallback,35,11,24,3,,False,0.125,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.1,plus_both,test,test,saliency,182010,60368,121642,11991,558.0,True,0.09857614968514164,0.009243307712695468,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.1,plus_both,test,test,fiqa_fallback,149,55,94,13,0.0,True,0.13829787234042554,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.2,baseline,calibration,fit,baseline,117722,44275,73447,14699,,False,0.20013070649584053,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.2,baseline,calibration,safety,baseline,42686,17308,25378,4714,,False,0.1857514382536055,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.2,baseline,test,test,baseline,182159,60423,121736,23695,1301.0,True,0.1946425050929881,0.021531536004501597,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.2,plus_outside,calibration,fit,saliency,117629,44245,73384,14675,,False,0.19997547149242342,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.2,plus_outside,calibration,fit,fiqa_fallback,93,30,63,12,,False,0.19047619047619047,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.2,plus_outside,calibration,safety,saliency,42651,17297,25354,4668,,False,0.18411296047960873,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.2,plus_outside,calibration,safety,fiqa_fallback,35,11,24,7,,False,0.2916666666666667,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.2,plus_outside,test,test,saliency,182010,60368,121642,23639,1276.0,True,0.19433254961279822,0.021137026239067054,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.2,plus_outside,test,test,fiqa_fallback,149,55,94,22,0.0,True,0.23404255319148937,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.2,plus_entropy,calibration,fit,saliency,117629,44245,73384,14662,,False,0.19979832115992588,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.2,plus_entropy,calibration,fit,fiqa_fallback,93,30,63,12,,False,0.19047619047619047,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.2,plus_entropy,calibration,safety,saliency,42651,17297,25354,4711,,False,0.18580894533406958,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.2,plus_entropy,calibration,safety,fiqa_fallback,35,11,24,7,,False,0.2916666666666667,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.2,plus_entropy,test,test,saliency,182010,60368,121642,23623,1297.0,True,0.19420101609641408,0.021484892658362047,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.2,plus_entropy,test,test,fiqa_fallback,149,55,94,22,0.0,True,0.23404255319148937,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.2,plus_both,calibration,fit,saliency,117629,44245,73384,14675,,False,0.19997547149242342,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.2,plus_both,calibration,fit,fiqa_fallback,93,30,63,12,,False,0.19047619047619047,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.2,plus_both,calibration,safety,saliency,42651,17297,25354,4654,,False,0.1835607793642029,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.2,plus_both,calibration,safety,fiqa_fallback,35,11,24,7,,False,0.2916666666666667,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.2,plus_both,test,test,saliency,182010,60368,121642,23631,1277.0,True,0.19426678285460613,0.021153591306652533,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.2,plus_both,test,test,fiqa_fallback,149,55,94,22,0.0,True,0.23404255319148937,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.3,baseline,calibration,fit,baseline,117722,44275,73447,22039,,False,0.3000667147739186,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.3,baseline,calibration,safety,baseline,42686,17308,25378,7155,,False,0.28193711088344237,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.3,baseline,test,test,baseline,182159,60423,121736,35451,2081.0,True,0.29121213116908723,0.034440527613657054,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.3,plus_outside,calibration,fit,saliency,117629,44245,73384,22002,,False,0.2998201242777717,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.3,plus_outside,calibration,fit,fiqa_fallback,93,30,63,15,,False,0.23809523809523808,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.3,plus_outside,calibration,safety,saliency,42651,17297,25354,7154,,False,0.28216454997239093,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.3,plus_outside,calibration,safety,fiqa_fallback,35,11,24,10,,False,0.4166666666666667,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.3,plus_outside,test,test,saliency,182010,60368,121642,35419,2068.0,True,0.29117410105062397,0.034256559766763846,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.3,plus_outside,test,test,fiqa_fallback,149,55,94,31,0.0,True,0.32978723404255317,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.3,plus_entropy,calibration,fit,saliency,117629,44245,73384,22029,,False,0.30018805189142045,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.3,plus_entropy,calibration,fit,fiqa_fallback,93,30,63,15,,False,0.23809523809523808,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.3,plus_entropy,calibration,safety,saliency,42651,17297,25354,7140,,False,0.2816123688569851,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.3,plus_entropy,calibration,safety,fiqa_fallback,35,11,24,10,,False,0.4166666666666667,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.3,plus_entropy,test,test,saliency,182010,60368,121642,35400,2082.0,True,0.2910179049999178,0.03448847071296051,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.3,plus_entropy,test,test,fiqa_fallback,149,55,94,31,0.0,True,0.32978723404255317,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.3,plus_both,calibration,fit,saliency,117629,44245,73384,21996,,False,0.2997383625858498,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.3,plus_both,calibration,fit,fiqa_fallback,93,30,63,15,,False,0.23809523809523808,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.3,plus_both,calibration,safety,saliency,42651,17297,25354,7151,,False,0.2820462254476611,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.3,plus_both,calibration,safety,fiqa_fallback,35,11,24,10,,False,0.4166666666666667,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.3,plus_both,test,test,saliency,182010,60368,121642,35440,2070.0,True,0.29134673879087813,0.0342896899019348,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
8972,0.3,plus_both,test,test,fiqa_fallback,149,55,94,31,0.0,True,0.32978723404255317,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
